sliding_tackle,aggression,scaled_sliding_tackle,scaled_aggression
35,67,1.4725435460865755,3.9602775770339567
26,57,1.093889491378599,3.3691913715065005
10,16,0.4207267274533073,0.9457379288439299
27,72,1.1359621641239297,4.255820679797685
72,78,3.0292324376638122,4.610472403114159
36,53,1.5146162188319061,3.132756889295518
12,12,0.5048720729439687,0.7093034466329475
77,82,3.239595801390466,4.846906885325141
48,65,2.019488291775875,3.8420603359284655
68,80,2.8609417466824896,4.72868964421965
72,77,3.0292324376638122,4.551363782561413
76,70,3.1975231286451353,4.137603438692194
75,77,3.1554504558998047,4.551363782561413
72,76,3.0292324376638122,4.492255162008667
59,49,2.482287691974513,2.8963224070845355
47,55,1.9774156190305443,3.2509741304010094
67,78,2.818869073937159,4.610472403114159
78,87,3.2816684741357967,5.142449988088869
75,81,3.1554504558998047,4.787798264772396
62,73,2.608505710210505,4.31492930035043
34,52,1.4304708733412448,3.0736482687427724
72,85,3.0292324376638122,5.024232746983378
49,62,2.0615609645212056,3.6647344742702286
69,62,2.9030144194278202,3.6647344742702286
69,65,2.9030144194278202,3.8420603359284655
75,68,3.1554504558998047,4.0193861975867025
13,35,0.5469447456892995,2.068801719346097
15,44,0.631090091179961,2.6007793043208074
48,57,2.019488291775875,3.3691913715065005
76,70,3.1975231286451353,4.137603438692194
62,81,2.608505710210505,4.787798264772396
15,34,0.631090091179961,2.0096930987933512
31,49,1.3042528551052526,2.8963224070845355
56,47,2.3560696737385207,2.7781051659790443
45,66,1.8932702735398828,3.9011689564812113
29,31,1.220107509614591,1.8323672371351143
74,72,3.113377783154474,4.255820679797685
68,70,2.8609417466824896,4.137603438692194
25,43,1.0518168186332681,2.5416706837680616
31,71,1.3042528551052526,4.196712059244939
72,64,3.0292324376638122,3.7829517153757197
74,62,3.113377783154474,3.6647344742702286
73,75,3.0713051104091433,4.433146541455922
72,66,3.0292324376638122,3.9011689564812113
71,70,2.9871597649184816,4.137603438692194
30,69,1.262180182359922,4.078494818139448
66,76,2.7767964011918282,4.492255162008667
75,71,3.1554504558998047,4.196712059244939
74,72,3.113377783154474,4.255820679797685
13,38,0.5469447456892995,2.2461275810043335
56,75,2.3560696737385207,4.433146541455922
58,42,2.440215019229182,2.4825620632153163
20,38,0.8414534549066146,2.2461275810043335
35,61,1.4725435460865755,3.6056258537174832
73,75,3.0713051104091433,4.433146541455922
44,69,1.851197600794552,4.078494818139448
38,40,1.5987615643225677,2.364344822109825
67,68,2.818869073937159,4.0193861975867025
13,19,0.5469447456892995,1.1230637905021668
26,63,1.093889491378599,3.7238430948229744
68,83,2.8609417466824896,4.906015505877887
16,17,0.6731627639252916,1.0048465493966756
24,38,1.0097441458879375,2.2461275810043335
67,85,2.818869073937159,5.024232746983378
70,72,2.945087092173151,4.255820679797685
38,66,1.5987615643225677,3.9011689564812113
46,45,1.9353429462852134,2.659887924873553
32,53,1.3463255278505832,3.132756889295518
17,39,0.7152354366706224,2.3052362015570793
18,59,0.7573081094159531,3.4874086126119916
74,72,3.113377783154474,4.255820679797685
66,81,2.7767964011918282,4.787798264772396
70,64,2.945087092173151,3.7829517153757197
73,73,3.0713051104091433,4.31492930035043
61,65,2.5664330374651745,3.8420603359284655
12,24,0.5048720729439687,1.418606893265895
22,45,0.925598800397276,2.659887924873553
52,53,2.187778982757198,3.132756889295518
16,64,0.6731627639252916,3.7829517153757197
74,65,3.113377783154474,3.8420603359284655
44,45,1.851197600794552,2.659887924873553
9,37,0.37865405470797653,2.187018960451588
59,67,2.482287691974513,3.9602775770339567
27,38,1.1359621641239297,2.2461275810043335
73,72,3.0713051104091433,4.255820679797685
76,76,3.1975231286451353,4.492255162008667
31,48,1.3042528551052526,2.83721378653179
15,78,0.631090091179961,4.610472403114159
71,68,2.9871597649184816,4.0193861975867025
27,65,1.1359621641239297,3.8420603359284655
12,29,0.5048720729439687,1.7141499960296231
68,72,2.8609417466824896,4.255820679797685
75,67,3.1554504558998047,3.9602775770339567
70,82,2.945087092173151,4.846906885325141
30,61,1.262180182359922,3.6056258537174832
30,63,1.262180182359922,3.7238430948229744
17,27,0.7152354366706224,1.5959327549241318
63,72,2.650578382955836,4.255820679797685
73,70,3.0713051104091433,4.137603438692194
47,44,1.9774156190305443,2.6007793043208074
55,72,2.31399700099319,4.255820679797685
74,84,3.113377783154474,4.9651241264306325
69,83,2.9030144194278202,4.906015505877887
71,82,2.9871597649184816,4.846906885325141
14,71,0.5890174184346302,4.196712059244939
69,72,2.9030144194278202,4.255820679797685
10,22,0.4207267274533073,1.3003896521604037
33,66,1.3883982005959141,3.9011689564812113
68,87,2.8609417466824896,5.142449988088869
20,26,0.8414534549066146,1.5368241343713862
73,59,3.0713051104091433,3.4874086126119916
64,70,2.6926510557011665,4.137603438692194
73,69,3.0713051104091433,4.078494818139448
72,64,3.0292324376638122,3.7829517153757197
76,70,3.1975231286451353,4.137603438692194
78,75,3.2816684741357967,4.433146541455922
66,78,2.7767964011918282,4.610472403114159
73,67,3.0713051104091433,3.9602775770339567
29,56,1.220107509614591,3.3100827509537547
71,69,2.9871597649184816,4.078494818139448
35,52,1.4725435460865755,3.0736482687427724
75,71,3.1554504558998047,4.196712059244939
65,70,2.734723728446497,4.137603438692194
23,52,0.9676714731426067,3.0736482687427724
72,70,3.0292324376638122,4.137603438692194
73,71,3.0713051104091433,4.196712059244939
40,55,1.6829069098132292,3.2509741304010094
24,57,1.0097441458879375,3.3691913715065005
64,73,2.6926510557011665,4.31492930035043
68,60,2.8609417466824896,3.5465172331647374
74,75,3.113377783154474,4.433146541455922
73,65,3.0713051104091433,3.8420603359284655
60,67,2.524360364719844,3.9602775770339567
72,66,3.0292324376638122,3.9011689564812113
69,66,2.9030144194278202,3.9011689564812113
73,62,3.0713051104091433,3.6647344742702286
23,66,0.9676714731426067,3.9011689564812113
43,67,1.8091249280492214,3.9602775770339567
39,42,1.6408342370678983,2.4825620632153163
32,55,1.3463255278505832,3.2509741304010094
70,79,2.945087092173151,4.669581023666904
67,52,2.818869073937159,3.0736482687427724
36,68,1.5146162188319061,4.0193861975867025
49,80,2.0615609645212056,4.72868964421965
12,66,0.5048720729439687,3.9011689564812113
77,89,3.239595801390466,5.26066722919436
70,65,2.945087092173151,3.8420603359284655
77,66,3.239595801390466,3.9011689564812113
61,71,2.5664330374651745,4.196712059244939
46,55,1.9353429462852134,3.2509741304010094
70,80,2.945087092173151,4.72868964421965
74,68,3.113377783154474,4.0193861975867025
74,68,3.113377783154474,4.0193861975867025
70,81,2.945087092173151,4.787798264772396
70,79,2.945087092173151,4.669581023666904
58,64,2.440215019229182,3.7829517153757197
61,69,2.5664330374651745,4.078494818139448
68,72,2.8609417466824896,4.255820679797685
67,76,2.818869073937159,4.492255162008667
71,72,2.9871597649184816,4.255820679797685
72,74,3.0292324376638122,4.374037920903176
16,49,0.6731627639252916,2.8963224070845355
68,69,2.8609417466824896,4.078494818139448
74,66,3.113377783154474,3.9011689564812113
72,75,3.0292324376638122,4.433146541455922
27,72,1.1359621641239297,4.255820679797685
80,64,3.3658138196264584,3.7829517153757197
67,62,2.818869073937159,3.6647344742702286
14,23,0.5890174184346302,1.3594982727131493
76,60,3.1975231286451353,3.5465172331647374
26,38,1.093889491378599,2.2461275810043335
75,84,3.1554504558998047,4.9651241264306325
35,59,1.4725435460865755,3.4874086126119916
64,85,2.6926510557011665,5.024232746983378
71,72,2.9871597649184816,4.255820679797685
73,87,3.0713051104091433,5.142449988088869
76,73,3.1975231286451353,4.31492930035043
74,67,3.113377783154474,3.9602775770339567
74,76,3.113377783154474,4.492255162008667
73,81,3.0713051104091433,4.787798264772396
11,25,0.462799400198638,1.4777155138186406
75,79,3.1554504558998047,4.669581023666904
60,66,2.524360364719844,3.9011689564812113
10,34,0.4207267274533073,2.0096930987933512
73,77,3.0713051104091433,4.551363782561413
64,75,2.6926510557011665,4.433146541455922
19,56,0.7993807821612838,3.3100827509537547
14,28,0.5890174184346302,1.6550413754768774
68,74,2.8609417466824896,4.374037920903176
23,62,0.9676714731426067,3.6647344742702286
18,47,0.7573081094159531,2.7781051659790443
73,70,3.0713051104091433,4.137603438692194
16,21,0.6731627639252916,1.2412810316076581
65,67,2.734723728446497,3.9602775770339567
76,77,3.1975231286451353,4.551363782561413
26,48,1.093889491378599,2.83721378653179
71,76,2.9871597649184816,4.492255162008667
57,68,2.3981423464838514,4.0193861975867025
65,83,2.734723728446497,4.906015505877887
56,63,2.3560696737385207,3.7238430948229744
39,69,1.6408342370678983,4.078494818139448
15,46,0.631090091179961,2.7189965454262985
24,45,1.0097441458879375,2.659887924873553
76,70,3.1975231286451353,4.137603438692194
74,75,3.113377783154474,4.433146541455922
66,49,2.7767964011918282,2.8963224070845355
25,75,1.0518168186332681,4.433146541455922
61,76,2.5664330374651745,4.492255162008667
72,68,3.0292324376638122,4.0193861975867025
73,70,3.0713051104091433,4.137603438692194
71,82,2.9871597649184816,4.846906885325141
20,32,0.8414534549066146,1.8914758576878599
74,71,3.113377783154474,4.196712059244939
16,44,0.6731627639252916,2.6007793043208074
75,78,3.1554504558998047,4.610472403114159
75,73,3.1554504558998047,4.31492930035043
25,57,1.0518168186332681,3.3691913715065005
55,72,2.31399700099319,4.255820679797685
71,71,2.9871597649184816,4.196712059244939
69,81,2.9030144194278202,4.787798264772396
75,71,3.1554504558998047,4.196712059244939
65,78,2.734723728446497,4.610472403114159
57,76,2.3981423464838514,4.492255162008667
75,80,3.1554504558998047,4.72868964421965
75,77,3.1554504558998047,4.551363782561413
22,68,0.925598800397276,4.0193861975867025
74,75,3.113377783154474,4.433146541455922
71,58,2.9871597649184816,3.4282999920592463
24,52,1.0097441458879375,3.0736482687427724
17,66,0.7152354366706224,3.9011689564812113
75,74,3.1554504558998047,4.374037920903176
35,62,1.4725435460865755,3.6647344742702286
77,80,3.239595801390466,4.72868964421965
75,59,3.1554504558998047,3.4874086126119916
77,73,3.239595801390466,4.31492930035043
68,74,2.8609417466824896,4.374037920903176
43,68,1.8091249280492214,4.0193861975867025
69,78,2.9030144194278202,4.610472403114159
44,45,1.851197600794552,2.659887924873553
72,71,3.0292324376638122,4.196712059244939
72,80,3.0292324376638122,4.72868964421965
37,55,1.556688891577237,3.2509741304010094
70,76,2.945087092173151,4.492255162008667
12,26,0.5048720729439687,1.5368241343713862
68,83,2.8609417466824896,4.906015505877887
71,73,2.9871597649184816,4.31492930035043
12,59,0.5048720729439687,3.4874086126119916
75,90,3.1554504558998047,5.319775849747106
27,64,1.1359621641239297,3.7829517153757197
25,57,1.0518168186332681,3.3691913715065005
72,72,3.0292324376638122,4.255820679797685
13,59,0.5469447456892995,3.4874086126119916
68,70,2.8609417466824896,4.137603438692194
73,63,3.0713051104091433,3.7238430948229744
17,46,0.7152354366706224,2.7189965454262985
68,73,2.8609417466824896,4.31492930035043
74,75,3.113377783154474,4.433146541455922
66,65,2.7767964011918282,3.8420603359284655
27,76,1.1359621641239297,4.492255162008667
72,72,3.0292324376638122,4.255820679797685
74,87,3.113377783154474,5.142449988088869
21,41,0.8835261276519453,2.4234534426625705
72,78,3.0292324376638122,4.610472403114159
74,75,3.113377783154474,4.433146541455922
50,42,2.1036336372665363,2.4825620632153163
29,73,1.220107509614591,4.31492930035043
69,78,2.9030144194278202,4.610472403114159
68,77,2.8609417466824896,4.551363782561413
73,65,3.0713051104091433,3.8420603359284655
73,78,3.0713051104091433,4.610472403114159
70,73,2.945087092173151,4.31492930035043
21,73,0.8835261276519453,4.31492930035043
71,78,2.9871597649184816,4.610472403114159
72,86,3.0292324376638122,5.083341367536123
28,74,1.1780348368692604,4.374037920903176
62,66,2.608505710210505,3.9011689564812113
31,83,1.3042528551052526,4.906015505877887
75,68,3.1554504558998047,4.0193861975867025
12,30,0.5048720729439687,1.7732586165823687
33,82,1.3883982005959141,4.846906885325141
74,68,3.113377783154474,4.0193861975867025
14,30,0.5890174184346302,1.7732586165823687
64,55,2.6926510557011665,3.2509741304010094
20,51,0.8414534549066146,3.0145396481900266
29,35,1.220107509614591,2.068801719346097
50,85,2.1036336372665363,5.024232746983378
13,38,0.5469447456892995,2.2461275810043335
60,56,2.524360364719844,3.3100827509537547
27,42,1.1359621641239297,2.4825620632153163
13,35,0.5469447456892995,2.068801719346097
74,78,3.113377783154474,4.610472403114159
70,74,2.945087092173151,4.374037920903176
61,77,2.5664330374651745,4.551363782561413
49,63,2.0615609645212056,3.7238430948229744
65,71,2.734723728446497,4.196712059244939
43,36,1.8091249280492214,2.1279103398988424
73,71,3.0713051104091433,4.196712059244939
30,37,1.262180182359922,2.187018960451588
22,55,0.925598800397276,3.2509741304010094
78,73,3.2816684741357967,4.31492930035043
52,41,2.187778982757198,2.4234534426625705
28,43,1.1780348368692604,2.5416706837680616
32,63,1.3463255278505832,3.7238430948229744
69,85,2.9030144194278202,5.024232746983378
29,60,1.220107509614591,3.5465172331647374
33,69,1.3883982005959141,4.078494818139448
19,76,0.7993807821612838,4.492255162008667
48,61,2.019488291775875,3.6056258537174832
15,33,0.631090091179961,1.9505844782406057
23,41,0.9676714731426067,2.4234534426625705
70,78,2.945087092173151,4.610472403114159
31,53,1.3042528551052526,3.132756889295518
61,72,2.5664330374651745,4.255820679797685
16,53,0.6731627639252916,3.132756889295518
20,73,0.8414534549066146,4.31492930035043
69,90,2.9030144194278202,5.319775849747106
11,35,0.462799400198638,2.068801719346097
73,67,3.0713051104091433,3.9602775770339567
70,77,2.945087092173151,4.551363782561413
77,79,3.239595801390466,4.669581023666904
70,64,2.945087092173151,3.7829517153757197
73,74,3.0713051104091433,4.374037920903176
67,61,2.818869073937159,3.6056258537174832
37,36,1.556688891577237,2.1279103398988424
14,27,0.5890174184346302,1.5959327549241318
68,85,2.8609417466824896,5.024232746983378
16,68,0.6731627639252916,4.0193861975867025
62,82,2.608505710210505,4.846906885325141
60,48,2.524360364719844,2.83721378653179
64,53,2.6926510557011665,3.132756889295518
74,72,3.113377783154474,4.255820679797685
20,50,0.8414534549066146,2.9554310276372813
73,74,3.0713051104091433,4.374037920903176
44,55,1.851197600794552,3.2509741304010094
79,83,3.3237411468811273,4.906015505877887
51,66,2.145706310011867,3.9011689564812113
53,63,2.2298516555025287,3.7238430948229744
17,37,0.7152354366706224,2.187018960451588
73,69,3.0713051104091433,4.078494818139448
58,77,2.440215019229182,4.551363782561413
13,39,0.5469447456892995,2.3052362015570793
70,72,2.945087092173151,4.255820679797685
15,54,0.631090091179961,3.1918655098482636
23,68,0.9676714731426067,4.0193861975867025
17,65,0.7152354366706224,3.8420603359284655
21,57,0.8835261276519453,3.3691913715065005
65,50,2.734723728446497,2.9554310276372813
71,83,2.9871597649184816,4.906015505877887
35,31,1.4725435460865755,1.8323672371351143
22,32,0.925598800397276,1.8914758576878599
27,62,1.1359621641239297,3.6647344742702286
69,75,2.9030144194278202,4.433146541455922
30,56,1.262180182359922,3.3100827509537547
69,64,2.9030144194278202,3.7829517153757197
71,83,2.9871597649184816,4.906015505877887
35,49,1.4725435460865755,2.8963224070845355
32,46,1.3463255278505832,2.7189965454262985
60,73,2.524360364719844,4.31492930035043
32,73,1.3463255278505832,4.31492930035043
35,48,1.4725435460865755,2.83721378653179
68,75,2.8609417466824896,4.433146541455922
41,75,1.7249795825585599,4.433146541455922
77,61,3.239595801390466,3.6056258537174832
71,66,2.9871597649184816,3.9011689564812113
72,76,3.0292324376638122,4.492255162008667
68,85,2.8609417466824896,5.024232746983378
40,58,1.6829069098132292,3.4282999920592463
73,83,3.0713051104091433,4.906015505877887
64,72,2.6926510557011665,4.255820679797685
71,74,2.9871597649184816,4.374037920903176
21,83,0.8835261276519453,4.906015505877887
21,23,0.8835261276519453,1.3594982727131493
35,48,1.4725435460865755,2.83721378653179
72,71,3.0292324376638122,4.196712059244939
69,79,2.9030144194278202,4.669581023666904
74,61,3.113377783154474,3.6056258537174832
69,67,2.9030144194278202,3.9602775770339567
71,68,2.9871597649184816,4.0193861975867025
15,24,0.631090091179961,1.418606893265895
71,77,2.9871597649184816,4.551363782561413
58,55,2.440215019229182,3.2509741304010094
15,31,0.631090091179961,1.8323672371351143
19,44,0.7993807821612838,2.6007793043208074
71,77,2.9871597649184816,4.551363782561413
62,75,2.608505710210505,4.433146541455922
32,54,1.3463255278505832,3.1918655098482636
29,44,1.220107509614591,2.6007793043208074
13,25,0.5469447456892995,1.4777155138186406
74,71,3.113377783154474,4.196712059244939
75,76,3.1554504558998047,4.492255162008667
72,78,3.0292324376638122,4.610472403114159
15,60,0.631090091179961,3.5465172331647374
23,79,0.9676714731426067,4.669581023666904
44,59,1.851197600794552,3.4874086126119916
73,77,3.0713051104091433,4.551363782561413
71,76,2.9871597649184816,4.492255162008667
45,58,1.8932702735398828,3.4282999920592463
25,33,1.0518168186332681,1.9505844782406057
59,65,2.482287691974513,3.8420603359284655
77,77,3.239595801390466,4.551363782561413
11,15,0.462799400198638,0.8866293082911844
71,73,2.9871597649184816,4.31492930035043
71,70,2.9871597649184816,4.137603438692194
75,78,3.1554504558998047,4.610472403114159
77,75,3.239595801390466,4.433146541455922
24,66,1.0097441458879375,3.9011689564812113
74,70,3.113377783154474,4.137603438692194
65,74,2.734723728446497,4.374037920903176
73,78,3.0713051104091433,4.610472403114159
69,77,2.9030144194278202,4.551363782561413
24,33,1.0097441458879375,1.9505844782406057
21,77,0.8835261276519453,4.551363782561413
22,55,0.925598800397276,3.2509741304010094
48,55,2.019488291775875,3.2509741304010094
70,77,2.945087092173151,4.551363782561413
75,73,3.1554504558998047,4.31492930035043
14,78,0.5890174184346302,4.610472403114159
33,58,1.3883982005959141,3.4282999920592463
71,74,2.9871597649184816,4.374037920903176
19,17,0.7993807821612838,1.0048465493966756
55,69,2.31399700099319,4.078494818139448
68,71,2.8609417466824896,4.196712059244939
72,68,3.0292324376638122,4.0193861975867025
42,60,1.7670522553038905,3.5465172331647374
53,58,2.2298516555025287,3.4282999920592463
69,69,2.9030144194278202,4.078494818139448
73,59,3.0713051104091433,3.4874086126119916
36,62,1.5146162188319061,3.6647344742702286
74,82,3.113377783154474,4.846906885325141
75,77,3.1554504558998047,4.551363782561413
74,73,3.113377783154474,4.31492930035043
17,36,0.7152354366706224,2.1279103398988424
28,55,1.1780348368692604,3.2509741304010094
20,50,0.8414534549066146,2.9554310276372813
50,61,2.1036336372665363,3.6056258537174832
23,51,0.9676714731426067,3.0145396481900266
75,69,3.1554504558998047,4.078494818139448
20,42,0.8414534549066146,2.4825620632153163
72,86,3.0292324376638122,5.083341367536123
72,71,3.0292324376638122,4.196712059244939
72,74,3.0292324376638122,4.374037920903176
21,57,0.8835261276519453,3.3691913715065005
79,71,3.3237411468811273,4.196712059244939
75,64,3.1554504558998047,3.7829517153757197
20,81,0.8414534549066146,4.787798264772396
73,68,3.0713051104091433,4.0193861975867025
70,78,2.945087092173151,4.610472403114159
37,39,1.556688891577237,2.3052362015570793
59,66,2.482287691974513,3.9011689564812113
26,43,1.093889491378599,2.5416706837680616
66,82,2.7767964011918282,4.846906885325141
68,72,2.8609417466824896,4.255820679797685
33,62,1.3883982005959141,3.6647344742702286
32,49,1.3463255278505832,2.8963224070845355
26,63,1.093889491378599,3.7238430948229744
74,71,3.113377783154474,4.196712059244939
65,74,2.734723728446497,4.374037920903176
35,69,1.4725435460865755,4.078494818139448
17,27,0.7152354366706224,1.5959327549241318
69,67,2.9030144194278202,3.9602775770339567
69,73,2.9030144194278202,4.31492930035043
70,65,2.945087092173151,3.8420603359284655
71,70,2.9871597649184816,4.137603438692194
22,27,0.925598800397276,1.5959327549241318
22,43,0.925598800397276,2.5416706837680616
72,67,3.0292324376638122,3.9602775770339567
20,78,0.8414534549066146,4.610472403114159
28,60,1.1780348368692604,3.5465172331647374
42,54,1.7670522553038905,3.1918655098482636
11,29,0.462799400198638,1.7141499960296231
10,22,0.4207267274533073,1.3003896521604037
34,36,1.4304708733412448,2.1279103398988424
12,27,0.5048720729439687,1.5959327549241318
74,81,3.113377783154474,4.787798264772396
74,68,3.113377783154474,4.0193861975867025
66,73,2.7767964011918282,4.31492930035043
23,35,0.9676714731426067,2.068801719346097
70,80,2.945087092173151,4.72868964421965
70,62,2.945087092173151,3.6647344742702286
24,45,1.0097441458879375,2.659887924873553
70,77,2.945087092173151,4.551363782561413
74,74,3.113377783154474,4.374037920903176
54,77,2.2719243282478594,4.551363782561413
24,72,1.0097441458879375,4.255820679797685
74,73,3.113377783154474,4.31492930035043
48,71,2.019488291775875,4.196712059244939
68,76,2.8609417466824896,4.492255162008667
14,30,0.5890174184346302,1.7732586165823687
16,24,0.6731627639252916,1.418606893265895
16,49,0.6731627639252916,2.8963224070845355
70,81,2.945087092173151,4.787798264772396
66,74,2.7767964011918282,4.374037920903176
76,72,3.1975231286451353,4.255820679797685
68,72,2.8609417466824896,4.255820679797685
75,75,3.1554504558998047,4.433146541455922
69,88,2.9030144194278202,5.201558608641615
73,76,3.0713051104091433,4.492255162008667
69,70,2.9030144194278202,4.137603438692194
25,61,1.0518168186332681,3.6056258537174832
71,85,2.9871597649184816,5.024232746983378
26,42,1.093889491378599,2.4825620632153163
76,82,3.1975231286451353,4.846906885325141
68,68,2.8609417466824896,4.0193861975867025
67,58,2.818869073937159,3.4282999920592463
30,43,1.262180182359922,2.5416706837680616
26,39,1.093889491378599,2.3052362015570793
51,49,2.145706310011867,2.8963224070845355
16,48,0.6731627639252916,2.83721378653179
31,60,1.3042528551052526,3.5465172331647374
69,86,2.9030144194278202,5.083341367536123
72,77,3.0292324376638122,4.551363782561413
69,74,2.9030144194278202,4.374037920903176
32,54,1.3463255278505832,3.1918655098482636
75,84,3.1554504558998047,4.9651241264306325
12,24,0.5048720729439687,1.418606893265895
15,41,0.631090091179961,2.4234534426625705
70,62,2.945087092173151,3.6647344742702286
52,63,2.187778982757198,3.7238430948229744
69,89,2.9030144194278202,5.26066722919436
70,75,2.945087092173151,4.433146541455922
72,94,3.0292324376638122,5.556210331958089
71,72,2.9871597649184816,4.255820679797685
9,37,0.37865405470797653,2.187018960451588
25,64,1.0518168186332681,3.7829517153757197
37,59,1.556688891577237,3.4874086126119916
70,77,2.945087092173151,4.551363782561413
13,24,0.5469447456892995,1.418606893265895
29,44,1.220107509614591,2.6007793043208074
73,76,3.0713051104091433,4.492255162008667
76,77,3.1975231286451353,4.551363782561413
68,81,2.8609417466824896,4.787798264772396
59,64,2.482287691974513,3.7829517153757197
62,72,2.608505710210505,4.255820679797685
37,65,1.556688891577237,3.8420603359284655
58,69,2.440215019229182,4.078494818139448
19,35,0.7993807821612838,2.068801719346097
72,66,3.0292324376638122,3.9011689564812113
46,68,1.9353429462852134,4.0193861975867025
68,80,2.8609417466824896,4.72868964421965
25,53,1.0518168186332681,3.132756889295518
69,76,2.9030144194278202,4.492255162008667
76,79,3.1975231286451353,4.669581023666904
16,48,0.6731627639252916,2.83721378653179
31,63,1.3042528551052526,3.7238430948229744
74,71,3.113377783154474,4.196712059244939
31,70,1.3042528551052526,4.137603438692194
70,72,2.945087092173151,4.255820679797685
70,70,2.945087092173151,4.137603438692194
72,72,3.0292324376638122,4.255820679797685
70,63,2.945087092173151,3.7238430948229744
65,78,2.734723728446497,4.610472403114159
73,68,3.0713051104091433,4.0193861975867025
30,49,1.262180182359922,2.8963224070845355
71,62,2.9871597649184816,3.6647344742702286
54,56,2.2719243282478594,3.3100827509537547
80,70,3.3658138196264584,4.137603438692194
37,67,1.556688891577237,3.9602775770339567
57,79,2.3981423464838514,4.669581023666904
37,52,1.556688891577237,3.0736482687427724
26,71,1.093889491378599,4.196712059244939
56,63,2.3560696737385207,3.7238430948229744
11,31,0.462799400198638,1.8323672371351143
11,36,0.462799400198638,2.1279103398988424
31,65,1.3042528551052526,3.8420603359284655
77,80,3.239595801390466,4.72868964421965
70,68,2.945087092173151,4.0193861975867025
73,86,3.0713051104091433,5.083341367536123
11,40,0.462799400198638,2.364344822109825
67,74,2.818869073937159,4.374037920903176
33,74,1.3883982005959141,4.374037920903176
28,79,1.1780348368692604,4.669581023666904
72,92,3.0292324376638122,5.437993090852597
68,81,2.8609417466824896,4.787798264772396
13,24,0.5469447456892995,1.418606893265895
17,16,0.7152354366706224,0.9457379288439299
68,73,2.8609417466824896,4.31492930035043
68,60,2.8609417466824896,3.5465172331647374
35,40,1.4725435460865755,2.364344822109825
13,53,0.5469447456892995,3.132756889295518
61,71,2.5664330374651745,4.196712059244939
63,76,2.650578382955836,4.492255162008667
29,32,1.220107509614591,1.8914758576878599
68,78,2.8609417466824896,4.610472403114159
68,74,2.8609417466824896,4.374037920903176
76,74,3.1975231286451353,4.374037920903176
73,80,3.0713051104091433,4.72868964421965
71,78,2.9871597649184816,4.610472403114159
62,74,2.608505710210505,4.374037920903176
77,75,3.239595801390466,4.433146541455922
71,73,2.9871597649184816,4.31492930035043
12,71,0.5048720729439687,4.196712059244939
27,59,1.1359621641239297,3.4874086126119916
71,74,2.9871597649184816,4.374037920903176
62,59,2.608505710210505,3.4874086126119916
69,76,2.9030144194278202,4.492255162008667
42,56,1.7670522553038905,3.3100827509537547
59,80,2.482287691974513,4.72868964421965
20,33,0.8414534549066146,1.9505844782406057
20,64,0.8414534549066146,3.7829517153757197
19,47,0.7993807821612838,2.7781051659790443
12,73,0.5048720729439687,4.31492930035043
48,68,2.019488291775875,4.0193861975867025
22,57,0.925598800397276,3.3691913715065005
66,63,2.7767964011918282,3.7238430948229744
69,74,2.9030144194278202,4.374037920903176
28,58,1.1780348368692604,3.4282999920592463
22,66,0.925598800397276,3.9011689564812113
24,61,1.0097441458879375,3.6056258537174832
20,44,0.8414534549066146,2.6007793043208074
67,77,2.818869073937159,4.551363782561413
67,73,2.818869073937159,4.31492930035043
70,84,2.945087092173151,4.9651241264306325
75,66,3.1554504558998047,3.9011689564812113
73,73,3.0713051104091433,4.31492930035043
66,77,2.7767964011918282,4.551363782561413
76,69,3.1975231286451353,4.078494818139448
75,64,3.1554504558998047,3.7829517153757197
14,29,0.5890174184346302,1.7141499960296231
73,69,3.0713051104091433,4.078494818139448
71,69,2.9871597649184816,4.078494818139448
70,78,2.945087092173151,4.610472403114159
75,78,3.1554504558998047,4.610472403114159
67,74,2.818869073937159,4.374037920903176
74,79,3.113377783154474,4.669581023666904
72,69,3.0292324376638122,4.078494818139448
78,70,3.2816684741357967,4.137603438692194
59,55,2.482287691974513,3.2509741304010094
67,68,2.818869073937159,4.0193861975867025
70,82,2.945087092173151,4.846906885325141
72,64,3.0292324376638122,3.7829517153757197
37,59,1.556688891577237,3.4874086126119916
65,67,2.734723728446497,3.9602775770339567
49,46,2.0615609645212056,2.7189965454262985
14,24,0.5890174184346302,1.418606893265895
70,83,2.945087092173151,4.906015505877887
62,66,2.608505710210505,3.9011689564812113
70,72,2.945087092173151,4.255820679797685
13,17,0.5469447456892995,1.0048465493966756
19,42,0.7993807821612838,2.4825620632153163
76,71,3.1975231286451353,4.196712059244939
75,92,3.1554504558998047,5.437993090852597
32,72,1.3463255278505832,4.255820679797685
19,42,0.7993807821612838,2.4825620632153163
74,70,3.113377783154474,4.137603438692194
70,65,2.945087092173151,3.8420603359284655
16,35,0.6731627639252916,2.068801719346097
31,57,1.3042528551052526,3.3691913715065005
69,61,2.9030144194278202,3.6056258537174832
52,59,2.187778982757198,3.4874086126119916
67,66,2.818869073937159,3.9011689564812113
70,90,2.945087092173151,5.319775849747106
14,83,0.5890174184346302,4.906015505877887
72,74,3.0292324376638122,4.374037920903176
71,75,2.9871597649184816,4.433146541455922
71,84,2.9871597649184816,4.9651241264306325
73,73,3.0713051104091433,4.31492930035043
63,78,2.650578382955836,4.610472403114159
75,79,3.1554504558998047,4.669581023666904
73,75,3.0713051104091433,4.433146541455922
22,48,0.925598800397276,2.83721378653179
65,71,2.734723728446497,4.196712059244939
